feature_id	feature_title	feature_lexeme	feature_description	collected	compiled	updated_day	updated_month	updated_year	domain	settlement	value	stimuli	answer	answer_unified	answer_lexibank
344	Basic lexicon item ‘road’		The map shows the distribution of lexical cognate sets of the concept ‘road’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kufa	raˤq / raˤʁ / raq	1. Из моего селения в соседнее есть дорога, а в то дальнее селение дороги нет. (GLD) 2. Он идет по дороге. (GLD)	raq	raq	r a q
344	Basic lexicon item ‘road’		The map shows the distribution of lexical cognate sets of the concept ‘road’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Luchek	raˤq / raˤʁ / raq	1. Из моего селения в соседнее есть дорога, а в то дальнее селение дороги нет. (GLD) 2. Он идет по дороге. (GLD)	raˤq	raˤq	r aˤ q
344	Basic lexicon item ‘road’		The map shows the distribution of lexical cognate sets of the concept ‘road’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Myukhrek	raˤq / raˤʁ / raq	1. Из моего селения в соседнее есть дорога, а в то дальнее селение дороги нет. (GLD) 2. Он идет по дороге. (GLD)	raˤʁ	raˤʁ	r aˤ ʁ
344	Basic lexicon item ‘road’		The map shows the distribution of lexical cognate sets of the concept ‘road’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Rutul	raˤq / raˤʁ / raq	1. Из моего селения в соседнее есть дорога, а в то дальнее селение дороги нет. (GLD) 2. Он идет по дороге. (GLD)	raq	raq	r a q
344	Basic lexicon item ‘road’		The map shows the distribution of lexical cognate sets of the concept ‘road’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Shinaz	raˤq / raˤʁ / raq	1. Из моего селения в соседнее есть дорога, а в то дальнее селение дороги нет. (GLD) 2. Он идет по дороге. (GLD)	raˤq	raˤq	r aˤ q
344	Basic lexicon item ‘road’		The map shows the distribution of lexical cognate sets of the concept ‘road’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kina	raˤq / raˤʁ / raq	1. Из моего селения в соседнее есть дорога, а в то дальнее селение дороги нет. (GLD) 2. Он идет по дороге. (GLD)	raˤq	raˤq	r aˤ q
345	Basic lexicon item ‘root’		The map shows the distribution of lexical cognate sets of the concept ‘root’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Amsar	bin	1. Корни дерева виднелись над землёй. 2. Plants have roots.	bin	bin	b i n
345	Basic lexicon item ‘root’		The map shows the distribution of lexical cognate sets of the concept ‘root’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Dzhilikhur	ʁʷab	1. Корни дерева виднелись над землёй. 2. Plants have roots.	ʁʷab	ʁʷab	ʁʷ a b
345	Basic lexicon item ‘root’		The map shows the distribution of lexical cognate sets of the concept ‘root’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Ikhrek	ʁʷab	1. Корни дерева виднелись над землёй. 2. Plants have roots.	ʁʷab	ʁʷab	ʁʷ a b
345	Basic lexicon item ‘root’		The map shows the distribution of lexical cognate sets of the concept ‘root’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kala	kükʲ	1. Корни дерева виднелись над землёй. 2. Plants have roots.	kükʲ	kükʲ	k ü kʲ
345	Basic lexicon item ‘root’		The map shows the distribution of lexical cognate sets of the concept ‘root’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Khnov	kükʲ	1. Корни дерева виднелись над землёй. 2. Plants have roots.	kükʲ	kükʲ	k ü kʲ
345	Basic lexicon item ‘root’		The map shows the distribution of lexical cognate sets of the concept ‘root’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kiche	dib	1. Корни дерева виднелись над землёй. 2. Plants have roots.	dib	dib	d i b
345	Basic lexicon item ‘root’		The map shows the distribution of lexical cognate sets of the concept ‘root’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kufa	ʁʷab	1. Корни дерева виднелись над землёй. 2. Plants have roots.	ʁʷab	ʁʷab	ʁʷ a b
345	Basic lexicon item ‘root’		The map shows the distribution of lexical cognate sets of the concept ‘root’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Luchek	ʁʷab	1. Корни дерева виднелись над землёй. 2. Plants have roots.	ʁʷab	ʁʷab	ʁʷ a b
345	Basic lexicon item ‘root’		The map shows the distribution of lexical cognate sets of the concept ‘root’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Myukhrek	ʁʷab	1. Корни дерева виднелись над землёй. 2. Plants have roots.	ʁʷab	ʁʷab	ʁʷ a b
345	Basic lexicon item ‘root’		The map shows the distribution of lexical cognate sets of the concept ‘root’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Rutul	ʁʷab	1. Корни дерева виднелись над землёй. 2. Plants have roots.	ʁʷab	ʁʷab	ʁʷ a b
345	Basic lexicon item ‘root’		The map shows the distribution of lexical cognate sets of the concept ‘root’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Shinaz	ʁʷab	1. Корни дерева виднелись над землёй. 2. Plants have roots.	ʁʷab	ʁʷab	ʁʷ a b
345	Basic lexicon item ‘root’		The map shows the distribution of lexical cognate sets of the concept ‘root’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kina	ʁʷab	1. Корни дерева виднелись над землёй. 2. Plants have roots.	ʁʷab	ʁʷab	ʁʷ a b
346	Basic lexicon item ‘rotten’		The map shows the distribution of lexical cognate sets of the concept ‘rotten’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Amsar	siwčid / sibčirad / subčidɨ / süčüdɨ	1. Это яблоко гнилое. (CoBL) 2. Не ешь гнилые фрукты.	siwčid	siwčid	s i w č i d
346	Basic lexicon item ‘rotten’		The map shows the distribution of lexical cognate sets of the concept ‘rotten’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Dzhilikhur	siwčid / sibčirad / subčidɨ / süčüdɨ	1. Это яблоко гнилое. (CoBL) 2. Не ешь гнилые фрукты.	sibčir ad	sibčir ad	s i b č i r  a d
346	Basic lexicon item ‘rotten’		The map shows the distribution of lexical cognate sets of the concept ‘rotten’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Ikhrek	siwčid / sibčirad / subčidɨ / süčüdɨ	1. Это яблоко гнилое. (CoBL) 2. Не ешь гнилые фрукты.	subčidɨ	subčidɨ	s u b č i d ɨ
346	Basic lexicon item ‘rotten’		The map shows the distribution of lexical cognate sets of the concept ‘rotten’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kala	siwčid / sibčirad / subčidɨ / süčüdɨ	1. Это яблоко гнилое. (CoBL) 2. Не ешь гнилые фрукты.	siwčid	siwčid	s i w č i d
346	Basic lexicon item ‘rotten’		The map shows the distribution of lexical cognate sets of the concept ‘rotten’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Khnov	siwčid / sibčirad / subčidɨ / süčüdɨ	1. Это яблоко гнилое. (CoBL) 2. Не ешь гнилые фрукты.	süčüdɨ	süčüdɨ	s ü č ü d ɨ
346	Basic lexicon item ‘rotten’		The map shows the distribution of lexical cognate sets of the concept ‘rotten’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kiche	siwčid / sibčirad / subčidɨ / süčüdɨ	1. Это яблоко гнилое. (CoBL) 2. Не ешь гнилые фрукты.	siwčid	siwčid	s i w č i d
346	Basic lexicon item ‘rotten’		The map shows the distribution of lexical cognate sets of the concept ‘rotten’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kufa	siwčid / sibčirad / subčidɨ / süčüdɨ	1. Это яблоко гнилое. (CoBL) 2. Не ешь гнилые фрукты.	siwčid	siwčid	s i w č i d
346	Basic lexicon item ‘rotten’		The map shows the distribution of lexical cognate sets of the concept ‘rotten’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Luchek	siwčid / sibčirad / subčidɨ / süčüdɨ	1. Это яблоко гнилое. (CoBL) 2. Не ешь гнилые фрукты.	siwčid	siwčid	s i w č i d
346	Basic lexicon item ‘rotten’		The map shows the distribution of lexical cognate sets of the concept ‘rotten’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Myukhrek	siwčid / sibčirad / subčidɨ / süčüdɨ	1. Это яблоко гнилое. (CoBL) 2. Не ешь гнилые фрукты.	sibčirad	sibčirad	s i b č i r a d
346	Basic lexicon item ‘rotten’		The map shows the distribution of lexical cognate sets of the concept ‘rotten’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Rutul	siwčid / sibčirad / subčidɨ / süčüdɨ	1. Это яблоко гнилое. (CoBL) 2. Не ешь гнилые фрукты.	siwčid	siwčid	s i w č i d
346	Basic lexicon item ‘rotten’		The map shows the distribution of lexical cognate sets of the concept ‘rotten’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Shinaz	siwčid / sibčirad / subčidɨ / süčüdɨ	1. Это яблоко гнилое. (CoBL) 2. Не ешь гнилые фрукты.	siwčid	siwčid	s i w č i d
346	Basic lexicon item ‘rotten’		The map shows the distribution of lexical cognate sets of the concept ‘rotten’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kina	siwčid / sibčirad / subčidɨ / süčüdɨ	1. Это яблоко гнилое. (CoBL) 2. Не ешь гнилые фрукты.	siwčid	siwčid	s i w č i d
347	Basic lexicon item ‘round’		The map shows the distribution of lexical cognate sets of the concept ‘round’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Amsar	ruʁud / ruʁudɨ / ruwʁud / ruwʁur a	1. Вот круглый камень. (GLD) 2. Вот круглый плод. (GLD) 3. Вот круглое блюдо. (GLD)	ruwʁud	ruwʁud	r u w ʁ u d
347	Basic lexicon item ‘round’		The map shows the distribution of lexical cognate sets of the concept ‘round’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Dzhilikhur	gürʁʷaˤndɨ / gɨrgɨndɨ / gürʁandɨ	1. Вот круглый камень. (GLD) 2. Вот круглый плод. (GLD) 3. Вот круглое блюдо. (GLD)	gürʁandɨ	gürʁandɨ	g ü r ʁ a n d ɨ
347	Basic lexicon item ‘round’		The map shows the distribution of lexical cognate sets of the concept ‘round’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Ikhrek	gürʁʷaˤndɨ / gɨrgɨndɨ / gürʁandɨ	1. Вот круглый камень. (GLD) 2. Вот круглый плод. (GLD) 3. Вот круглое блюдо. (GLD)	gɨrgɨndɨ	gɨrgɨndɨ	g ɨ r g ɨ n d ɨ
347	Basic lexicon item ‘round’		The map shows the distribution of lexical cognate sets of the concept ‘round’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kala	ruʁud / ruʁudɨ / ruwʁud / ruwʁur a	1. Вот круглый камень. (GLD) 2. Вот круглый плод. (GLD) 3. Вот круглое блюдо. (GLD)	ruwʁud	ruwʁud	r u w ʁ u d
347	Basic lexicon item ‘round’		The map shows the distribution of lexical cognate sets of the concept ‘round’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Khnov	ruʁud / ruʁudɨ / ruwʁud / ruwʁur a	1. Вот круглый камень. (GLD) 2. Вот круглый плод. (GLD) 3. Вот круглое блюдо. (GLD)	ruʁudɨ	ruʁudɨ	r u ʁ u d ɨ
347	Basic lexicon item ‘round’		The map shows the distribution of lexical cognate sets of the concept ‘round’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kiche	ruʁud / ruʁudɨ / ruwʁud / ruwʁur a	1. Вот круглый камень. (GLD) 2. Вот круглый плод. (GLD) 3. Вот круглое блюдо. (GLD)	ruʁud	ruʁud	r u ʁ u d
347	Basic lexicon item ‘round’		The map shows the distribution of lexical cognate sets of the concept ‘round’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kufa	ruʁud / ruʁudɨ / ruwʁud / ruwʁur a	1. Вот круглый камень. (GLD) 2. Вот круглый плод. (GLD) 3. Вот круглое блюдо. (GLD)	ruwʁud	ruwʁud	r u w ʁ u d
347	Basic lexicon item ‘round’		The map shows the distribution of lexical cognate sets of the concept ‘round’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Luchek	ruʁud / ruʁudɨ / ruwʁud / ruwʁur a	1. Вот круглый камень. (GLD) 2. Вот круглый плод. (GLD) 3. Вот круглое блюдо. (GLD)	ruʁud	ruʁud	r u ʁ u d
347	Basic lexicon item ‘round’		The map shows the distribution of lexical cognate sets of the concept ‘round’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Myukhrek	gürʁʷaˤndɨ / gɨrgɨndɨ / gürʁandɨ	1. Вот круглый камень. (GLD) 2. Вот круглый плод. (GLD) 3. Вот круглое блюдо. (GLD)	gürʁʷaˤndɨ	gürʁʷaˤndɨ	g ü r ʁʷ aˤ n d ɨ
347	Basic lexicon item ‘round’		The map shows the distribution of lexical cognate sets of the concept ‘round’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Rutul	ruʁud / ruʁudɨ / ruwʁud / ruwʁur a	1. Вот круглый камень. (GLD) 2. Вот круглый плод. (GLD) 3. Вот круглое блюдо. (GLD)	ruwʁud	ruwʁud	r u w ʁ u d
347	Basic lexicon item ‘round’		The map shows the distribution of lexical cognate sets of the concept ‘round’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Shinaz	ruʁud / ruʁudɨ / ruwʁud / ruwʁur a	1. Вот круглый камень. (GLD) 2. Вот круглый плод. (GLD) 3. Вот круглое блюдо. (GLD)	ruwʁur a	ruwʁur a	r u w ʁ u r  a
347	Basic lexicon item ‘round’		The map shows the distribution of lexical cognate sets of the concept ‘round’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kina	ruʁud / ruʁudɨ / ruwʁud / ruwʁur a	1. Вот круглый камень. (GLD) 2. Вот круглый плод. (GLD) 3. Вот круглое блюдо. (GLD)	ruʁúd	ruʁúd	r u ʁ u d
348	Basic lexicon item ‘run’		The map shows the distribution of lexical cognate sets of the concept ‘run’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Amsar	jaχɨr / jaχɨri / raχɨra	1. Ты умеешь быстро бегать? (CoBL) 2. По песку трудно бежать.	jaχɨr	jaχɨr	j a χ ɨ r
348	Basic lexicon item ‘run’		The map shows the distribution of lexical cognate sets of the concept ‘run’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Dzhilikhur	jaχɨr / jaχɨri / raχɨra	1. Ты умеешь быстро бегать? (CoBL) 2. По песку трудно бежать.	jaχɨr	jaχɨr	j a χ ɨ r
348	Basic lexicon item ‘run’		The map shows the distribution of lexical cognate sets of the concept ‘run’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Ikhrek	suχuri / surχʷari	1. Ты умеешь быстро бегать? (CoBL) 2. По песку трудно бежать.	suχuri	suχuri	s u χ u r i
348	Basic lexicon item ‘run’		The map shows the distribution of lexical cognate sets of the concept ‘run’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kala	jaχɨr / jaχɨri / raχɨra	1. Ты умеешь быстро бегать? (CoBL) 2. По песку трудно бежать.	raχɨra	raχɨra	r a χ ɨ r a
348	Basic lexicon item ‘run’		The map shows the distribution of lexical cognate sets of the concept ‘run’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Khnov	suχuri / surχʷari	1. Ты умеешь быстро бегать? (CoBL) 2. По песку трудно бежать.	surχʷari	surχʷari	s u r χʷ a r i
348	Basic lexicon item ‘run’		The map shows the distribution of lexical cognate sets of the concept ‘run’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kiche	jaχɨr / jaχɨri / raχɨra	1. Ты умеешь быстро бегать? (CoBL) 2. По песку трудно бежать.	jaχɨri	jaχɨri	j a χ ɨ r i
348	Basic lexicon item ‘run’		The map shows the distribution of lexical cognate sets of the concept ‘run’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kufa	jaχɨr / jaχɨri / raχɨra	1. Ты умеешь быстро бегать? (CoBL) 2. По песку трудно бежать.	jaχɨr	jaχɨr	j a χ ɨ r
348	Basic lexicon item ‘run’		The map shows the distribution of lexical cognate sets of the concept ‘run’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Luchek	jaχɨr / jaχɨri / raχɨra	1. Ты умеешь быстро бегать? (CoBL) 2. По песку трудно бежать.	jaχɨr	jaχɨr	j a χ ɨ r
348	Basic lexicon item ‘run’		The map shows the distribution of lexical cognate sets of the concept ‘run’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Myukhrek	jaχɨr / jaχɨri / raχɨra	1. Ты умеешь быстро бегать? (CoBL) 2. По песку трудно бежать.	jaχɨr	jaχɨr	j a χ ɨ r
348	Basic lexicon item ‘run’		The map shows the distribution of lexical cognate sets of the concept ‘run’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Rutul	jaχɨr / jaχɨri / raχɨra	1. Ты умеешь быстро бегать? (CoBL) 2. По песку трудно бежать.	jaχɨri	jaχɨri	j a χ ɨ r i
348	Basic lexicon item ‘run’		The map shows the distribution of lexical cognate sets of the concept ‘run’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Shinaz	jaχɨr / jaχɨri / raχɨra	1. Ты умеешь быстро бегать? (CoBL) 2. По песку трудно бежать.	jaχɨr	jaχɨr	j a χ ɨ r
348	Basic lexicon item ‘run’		The map shows the distribution of lexical cognate sets of the concept ‘run’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kina	jaχɨr / jaχɨri / raχɨra	1. Ты умеешь быстро бегать? (CoBL) 2. По песку трудно бежать.	jaχɨr	jaχɨr	j a χ ɨ r
349	Basic lexicon item ‘salt’		The map shows the distribution of lexical cognate sets of the concept ‘salt’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Amsar	q'äl / q'el / q'eˁl	1. Людям нужно есть соль. (GLD) 2. Этот ребенок хочет соли. (GLD) 3. Вот белая соль. (GLD)	q'el	qʼel	qʼ e l
349	Basic lexicon item ‘salt’		The map shows the distribution of lexical cognate sets of the concept ‘salt’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Dzhilikhur	q'äl / q'el / q'eˁl	1. Людям нужно есть соль. (GLD) 2. Этот ребенок хочет соли. (GLD) 3. Вот белая соль. (GLD)	q'el	qʼel	qʼ e l
349	Basic lexicon item ‘salt’		The map shows the distribution of lexical cognate sets of the concept ‘salt’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Ikhrek	q'äl / q'el / q'eˁl	1. Людям нужно есть соль. (GLD) 2. Этот ребенок хочет соли. (GLD) 3. Вот белая соль. (GLD)	q'eˁl	qʼeˤl	qʼ eˤ l
349	Basic lexicon item ‘salt’		The map shows the distribution of lexical cognate sets of the concept ‘salt’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kala	q'äl / q'el / q'eˁl	1. Людям нужно есть соль. (GLD) 2. Этот ребенок хочет соли. (GLD) 3. Вот белая соль. (GLD)	q'el	qʼel	qʼ e l
349	Basic lexicon item ‘salt’		The map shows the distribution of lexical cognate sets of the concept ‘salt’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Khnov	q'äl / q'el / q'eˁl	1. Людям нужно есть соль. (GLD) 2. Этот ребенок хочет соли. (GLD) 3. Вот белая соль. (GLD)	q'äl	qʼäl	qʼ ä l
349	Basic lexicon item ‘salt’		The map shows the distribution of lexical cognate sets of the concept ‘salt’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kiche	q'äl / q'el / q'eˁl	1. Людям нужно есть соль. (GLD) 2. Этот ребенок хочет соли. (GLD) 3. Вот белая соль. (GLD)	q'el	qʼel	qʼ e l
349	Basic lexicon item ‘salt’		The map shows the distribution of lexical cognate sets of the concept ‘salt’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kufa	q'äl / q'el / q'eˁl	1. Людям нужно есть соль. (GLD) 2. Этот ребенок хочет соли. (GLD) 3. Вот белая соль. (GLD)	q'el	qʼel	qʼ e l
349	Basic lexicon item ‘salt’		The map shows the distribution of lexical cognate sets of the concept ‘salt’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Luchek	q'äl / q'el / q'eˁl	1. Людям нужно есть соль. (GLD) 2. Этот ребенок хочет соли. (GLD) 3. Вот белая соль. (GLD)	q'äl	qʼäl	qʼ ä l
349	Basic lexicon item ‘salt’		The map shows the distribution of lexical cognate sets of the concept ‘salt’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Myukhrek	q'äl / q'el / q'eˁl	1. Людям нужно есть соль. (GLD) 2. Этот ребенок хочет соли. (GLD) 3. Вот белая соль. (GLD)	q'el	qʼel	qʼ e l
349	Basic lexicon item ‘salt’		The map shows the distribution of lexical cognate sets of the concept ‘salt’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Rutul	q'äl / q'el / q'eˁl	1. Людям нужно есть соль. (GLD) 2. Этот ребенок хочет соли. (GLD) 3. Вот белая соль. (GLD)	q'el	qʼel	qʼ e l
349	Basic lexicon item ‘salt’		The map shows the distribution of lexical cognate sets of the concept ‘salt’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Shinaz	q'äl / q'el / q'eˁl	1. Людям нужно есть соль. (GLD) 2. Этот ребенок хочет соли. (GLD) 3. Вот белая соль. (GLD)	q'el	qʼel	qʼ e l
349	Basic lexicon item ‘salt’		The map shows the distribution of lexical cognate sets of the concept ‘salt’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kina	q'äl / q'el / q'eˁl	1. Людям нужно есть соль. (GLD) 2. Этот ребенок хочет соли. (GLD) 3. Вот белая соль. (GLD)	q'el	qʼel	qʼ e l
350	Basic lexicon item ‘sand’		The map shows the distribution of lexical cognate sets of the concept ‘sand’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Amsar	OTHER	1. Она просыпала песок сквозь руки. (CoBL) 2. Он взял в горсть песка. (GLD) 3. Я не знаю, что на том участке: земля или песок. (GLD)	pesok	pesok	p e s o k
350	Basic lexicon item ‘sand’		The map shows the distribution of lexical cognate sets of the concept ‘sand’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Dzhilikhur	ɢum	1. Она просыпала песок сквозь руки. (CoBL) 2. Он взял в горсть песка. (GLD) 3. Я не знаю, что на том участке: земля или песок. (GLD)	ɢum	ɢum	ɢ u m
350	Basic lexicon item ‘sand’		The map shows the distribution of lexical cognate sets of the concept ‘sand’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Ikhrek	šʲim	1. Она просыпала песок сквозь руки. (CoBL) 2. Он взял в горсть песка. (GLD) 3. Я не знаю, что на том участке: земля или песок. (GLD)	šʲim	šʲim	šʲ i m
350	Basic lexicon item ‘sand’		The map shows the distribution of lexical cognate sets of the concept ‘sand’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kala	sec'	1. Она просыпала песок сквозь руки. (CoBL) 2. Он взял в горсть песка. (GLD) 3. Я не знаю, что на том участке: земля или песок. (GLD)	sec'	secʼ	s e cʼ
350	Basic lexicon item ‘sand’		The map shows the distribution of lexical cognate sets of the concept ‘sand’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Khnov	ɢum	1. Она просыпала песок сквозь руки. (CoBL) 2. Он взял в горсть песка. (GLD) 3. Я не знаю, что на том участке: земля или песок. (GLD)	ɢum	ɢum	ɢ u m
350	Basic lexicon item ‘sand’		The map shows the distribution of lexical cognate sets of the concept ‘sand’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kiche	sec'	1. Она просыпала песок сквозь руки. (CoBL) 2. Он взял в горсть песка. (GLD) 3. Я не знаю, что на том участке: земля или песок. (GLD)	sec'	secʼ	s e cʼ
350	Basic lexicon item ‘sand’		The map shows the distribution of lexical cognate sets of the concept ‘sand’.	Ilya Sadakov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Kufa	sec'	1. Она просыпала песок сквозь руки. (CoBL) 2. Он взял в горсть песка. (GLD) 3. Я не знаю, что на том участке: земля или песок. (GLD)	sec'	secʼ	s e cʼ
350	Basic lexicon item ‘sand’		The map shows the distribution of lexical cognate sets of the concept ‘sand’.	Kostya Filatov	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Luchek	ɢum	1. Она просыпала песок сквозь руки. (CoBL) 2. Он взял в горсть песка. (GLD) 3. Я не знаю, что на том участке: земля или песок. (GLD)	ɢum	ɢum	ɢ u m
350	Basic lexicon item ‘sand’		The map shows the distribution of lexical cognate sets of the concept ‘sand’.	Michael Daniel	Kostya Filatov, Leah Finkelberg	28.0	1.0	2024.0	Basic Lexicon	Myukhrek	ɢum	1. Она просыпала песок сквозь руки. (CoBL) 2. Он взял в горсть песка. (GLD) 3. Я не знаю, что на том участке: земля или песок. (GLD)	ɢum	ɢum	ɢ u m
